movie_id,title,genres,crew,actor_1,actor_2,actor_3,tags
75612,oblivion,"Action, ScienceFiction, Adventure, Mystery",JosephKosinski,TomCruise,MorganFreeman,OlgaKurylenko,"Jack Harper is one of the last few drone repairman stationed on Earth. Part of a massive operation to extract vital resource after decade of war with a terrifying threat known a the Scavs, Jack’s mission is nearly complete. His existence is brought crashing down when he rescue a beautiful stranger from a downed spacecraft. Her arrival trigger a chain of event that force him to question everything he know and put the fate of humanity in his hands. Action ScienceFiction Adventure Mystery spacecraft dystopia space drone imax humanvsalien TomCruise MorganFreeman OlgaKurylenko JosephKosinski"
1895,star wars: episode iii - revenge of the sith,"ScienceFiction, Adventure, Action",GeorgeLucas,EwanMcGregor,NataliePortman,HaydenChristensen,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from it ash rise the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, a Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin child born in secrecy who will grow up to become heroes. ScienceFiction Adventure Action showdown deathstar vision cultfigure hatred dreamsequence expectantmother spaceopera chancel childbirth galacticwar EwanMcGregor NataliePortman HaydenChristensen GeorgeLucas"
1894,star wars: episode ii - attack of the clones,"Adventure, Action, ScienceFiction",GeorgeLucas,EwanMcGregor,NataliePortman,HaydenChristensen,"Ten year after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousand of solar system threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé a well a his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars. Adventure Action ScienceFiction senate investigation army deathstar jedi cultfigure wedding violence kendo lasergun spaceopera spaceport teenagerebellion goodbecomingevil alienrace mechanicalhand yoda EwanMcGregor NataliePortman HaydenChristensen GeorgeLucas"
585,"monsters, inc.","Animation, Comedy, Family",PeteDocter,JohnGoodman,BillyCrystal,MaryGibbs,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring child and are the best in the business... even though they're more afraid of the child than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kid are not to be afraid of and they uncover a conspiracy that could threaten all child across the world. Animation Comedy Family monster infant energysupply company rivalry hijinks bestfriend scream conveyorbelt energycompany friend JohnGoodman BillyCrystal MaryGibbs PeteDocter"
76170,the wolverine,"Action, ScienceFiction, Adventure, Fantasy",JamesMangold,HughJackman,HiroyukiSanada,FamkeJanssen,"Wolverine face his ultimate nemesis - and test of his physical, emotional, and mortal limit - in a life-changing voyage to modern-day Japan. Action ScienceFiction Adventure Fantasy japan samurai mutant worldwari marvelcomic superhero basedoncomicbook superhuman duringcreditsstinger HughJackman HiroyukiSanada FamkeJanssen JamesMangold"
1893,star wars: episode i - the phantom menace,"Adventure, Action, ScienceFiction",GeorgeLucas,LiamNeeson,EwanMcGregor,NataliePortman,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi. Adventure Action ScienceFiction prophecy senate queen taskmaster galaxy apprentice tax spaceopera LiamNeeson EwanMcGregor NataliePortman GeorgeLucas"
49519,the croods,"Adventure, Animation, Comedy, Family, Fantasy",ChrisSanders KirkDeMicco,NicolasCage,EmmaStone,RyanReynolds,"The Croods is a prehistoric comedy adventure that follows the world's first family a they embark on a journey of a lifetime when the cave that ha always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creature -- and their outlook is changed forever. Adventure Animation Comedy Family Fantasy stoneage daughter father prehistoric ancientworld fatherdaughterrelationship family caveman aftercreditsstinger duringcreditsstinger NicolasCage EmmaStone RyanReynolds ChrisSanders KirkDeMicco"
2395,asterix at the olympic games,"Fantasy, Adventure, Comedy, Family",ThomasLangmann FrédéricForestier,ClovisCornillac,GérardDepardieu,FranckDubosc,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina (portrayed by supermodel Vanessa Hessler). Brutus (Benoît Poelvoorde) us every trick in the book to have his own team win the game, and get rid of his father Julius Caesar (Alain Delon) in the process. Fantasy Adventure Comedy Family competition greece colosseum olympicgames emperor magic horse roman wildboar governance galier ClovisCornillac GérardDepardieu FranckDubosc ThomasLangmann FrédéricForestier"
12100,windtalkers,"Drama, Action, History, War",JohnWoo,NicolasCage,AdamBeach,PeterStormare,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay message during World War II because their spoken language wa indecipherable to Japanese code breakers. Drama Action History War japan worldwarii radiotransmission marinecorps u.s.army code navajo pacificwar NicolasCage AdamBeach PeterStormare JohnWoo"
290595,the huntsman: winter's war,"Action, Adventure, Drama",CedricNicolas-Troyan,ChrisHemsworth,CharlizeTheron,EmilyBlunt,"As two evil sister prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them. Action Adventure Drama witch magic fairytale snowwhite huntsman ChrisHemsworth CharlizeTheron EmilyBlunt CedricNicolas-Troyan"
98566,teenage mutant ninja turtles,"ScienceFiction, Action, Adventure, Fantasy, Comedy",JonathanLiebesman,MeganFox,WillArnett,WilliamFichtner,The city need heroes. Darkness ha settled over New York City a Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brother rise from the sewer and discover their destiny a Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan. ScienceFiction Action Adventure Fantasy Comedy martialarts terrorist hero mutation van turtle vigilante superhero basedoncomicbook ninja newyorkcity sewer reboot scienceexperiment 3d MeganFox WillArnett WilliamFichtner JonathanLiebesman
49047,gravity,"ScienceFiction, Thriller, Drama",AlfonsoCuarón,SandraBullock,GeorgeClooney,EdHarris,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tell them they have lost any link to Earth and any chance for rescue. As fear turn to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space. ScienceFiction Thriller Drama spacemission loss space astronaut trappedinspace SandraBullock GeorgeClooney EdHarris AlfonsoCuarón"
9619,dante's peak,"Action, Adventure, Thriller",RogerDonaldson,PierceBrosnan,LindaHamilton,JamieRenéeSmith,"Volcanologist Harry Dalton come to the sleepy town of Dante's Peak to investigate the recent rumbling of the dormant volcano the burg is named for. Before long, his worst fear are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their life amid a catastrophic nightmare. Action Adventure Thriller helicopter smalltown mayor evacuation motel lava volcano cabin lover naturaldisaster partnership volcanologist rescue explosion scientist seismograph volcaniceruption rowboat catastrophe acid countyfair abandonedmine volcanicash PierceBrosnan LindaHamilton JamieRenéeSmith RogerDonaldson"
308531,teenage mutant ninja turtles: out of the shadows,"Fantasy, Action, Adventure, Comedy",DaveGreen,MeganFox,StephenAmell,WillArnett,"After supervillain Shredder escape custody, he join force with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang. Fantasy Action Adventure Comedy brotherbrotherrelationship turtle sequel basedoncomicbook ninja rat MeganFox StephenAmell WillArnett DaveGreen"
166424,fantastic four,"Action, Adventure, ScienceFiction",JoshTrank,MilesTeller,KateMara,MichaelB.Jordan,"Four young outsider teleport to a dangerous universe, which alters their physical form in shocking ways. Their life irrevocably upended, the team must learn to harness their daunting new ability and work together to save Earth from a former friend turned enemy. Action Adventure ScienceFiction teleportation transformation telekinesis portal marvelcomic superhero basedoncomicbook superheroteam fantasticfour bodyhorror invisiblewoman MilesTeller KateMara MichaelB.Jordan JoshTrank"
1593,night at the museum,"Action, Adventure, Comedy, Family, Fantasy",ShawnLevy,BenStiller,JakeCherry,CarlaGugino,"Chaos reign at the natural history museum when night watchman Larry Daley accidentally stir up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry try desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt come to the rescue. Action Adventure Comedy Family Fantasy museum skeleton nightshift chaos genghiskhan mayacivilization naturalhistory theodoreroosevelt dinosaur basedonchildren'sbook magicalobject securityguard duringcreditsstinger inanimateobjectscomingtolife BenStiller JakeCherry CarlaGugino ShawnLevy"
254128,san andreas,"Action, Drama, Thriller",BradPeyton,DwayneJohnson,AlexandraDaddario,CarlaGugino,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot make a dangerous journey across the state in order to rescue his estranged daughter. Action Drama Thriller california earthquake catastrophe disasterfilm 3d sanandreas sanandreascalifornia rescueoperation DwayneJohnson AlexandraDaddario CarlaGugino BradPeyton"
714,tomorrow never dies,"Adventure, Action, Thriller",RogerSpottiswoode,PierceBrosnan,JonathanPryce,MichelleYeoh,A deranged medium mogul is staging international incident to pit the world's superpower against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium. Adventure Action Thriller londonengland england spy china newsbroadcast intelligence television missile manipulationofthemedia secretintelligenceservice specialcar tvstation mediatycoon navy motorcycle secretservice hamburggermany PierceBrosnan JonathanPryce MichelleYeoh RogerSpottiswoode
